index,Login Timestamp,User ID,Round-Trip Time [ms],IP Address,Country,Region,City,ASN,User Agent String,Browser Name and Version,OS Name and Version,Device Type,Login Successful,Is Attack IP,Is Account Takeover
1832,07:52.3,-7.13E+18,,185.48.128.133,PL,Lesser Poland,Szczyglice,198935,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Build/OCXS27.109-51-14-2; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,TRUE,FALSE,FALSE
1833,07:53.1,-4.32E+18,,170.39.77.197,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko CriOS/86 Version/11.1.1.1105 Safari/605.1.15 variation/201405",Safari 11.1.1.1105,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1834,07:53.9,-4.32E+18,,103.9.54.34,AU,Victoria,Richmond,135513,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) plus Build/PTBS29.401-25-4 AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.111 Mobile Safari/537.36 OPT/2.6",Chrome Mobile 84.0.4147,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1835,07:54.3,-1.95E+18,,79.161.133.111,NO,Vestfold og Telemark,Kragero,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.203.88 Safari/537.36",Chrome 79.0.3945.192.203,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1836,07:55.2,8.27E+18,,213.162.251.36,NO,-,-,28824,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4323.2 Safari/537.36",Chrome 88.0.4323,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1837,07:57.0,-4.32E+18,,209.236.117.32,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/NCQS26.69-64-21 AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,FALSE,TRUE,FALSE
1838,07:57.4,-4.32E+18,,80.232.105.157,NO,Oslo County,Oslo,25400,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome,Firefox 20.0.0.1618,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1839,07:57.9,-4.32E+18,,80.202.197.236,NO,Trøndelag,Kattem,15659,"Mozilla/5.0 (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.97 Safari/537.36",Chrome 72.0.3626,Chrome OS 11316.123.0,desktop,FALSE,FALSE,FALSE
1840,07:58.9,8.26E+18,,92.221.249.125,NO,Vestfold og Telemark,Duken,29695,"Mozilla/5.0  (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko QtWebEngine/5.12.6 Chrome/69.0.3497.17.19.128 Safari/537.36",Chrome 69.0.3497.17.19,Chrome OS 11316.123.0,desktop,TRUE,FALSE,FALSE
1841,07:59.3,3.73E+18,,92.221.220.132,NO,Vestland,Knarrevik,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/523.10 (KHTML, like Gecko Version/4.0 Mobile Safari/523.10 variation/294259",Android 2.0.0.2427,iOS 7.1,tablet,TRUE,FALSE,FALSE
1842,07:59.5,-5.69E+17,,81.167.192.55,NO,Vestfold og Telemark,Tønsberg,29695,"Mozilla/5.0 (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.97 Safari/537.36",Chrome 72.0.3626,Chrome OS 11316.123.0,desktop,TRUE,FALSE,FALSE
1843,08:00.4,-4.32E+18,,10.1.25.44,NO,-,-,34989,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,FALSE,FALSE,FALSE
1844,08:00.7,-2.93E+18,,170.39.79.9,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Safari/537.36 hola_android",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,TRUE,FALSE,FALSE
1845,08:01.9,-7.49E+17,,10.0.160.77,NO,Viken,Sem,500136,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1846,08:03.1,-7.65E+18,,185.90.215.6,NO,Oslo County,Oslo,8478,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,FALSE,FALSE,FALSE
1847,08:03.4,-4.32E+18,,187.73.169.7,BR,Minas Gerais,Machado,28654,"Mozilla/5.0101097241 Mozilla/5.0  (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.81 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.8.4,desktop,FALSE,FALSE,FALSE
1848,08:04.0,-4.66E+18,,10.0.77.222,BR,Ceara,Pacoti,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.28.100 Safari/537.36",Chrome 69.0.3497.17.28,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1849,08:04.2,-4.32E+18,,173.248.140.158,US,Colorado,Denver,30475,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1932.117 Mobile Safari/537.36 PHX/5.4",Chrome Mobile 81.0.4044.1932,Android 6.0.99,mobile,FALSE,FALSE,FALSE
1850,08:04.6,9.02E+18,,109.233.2.134,NO,-,-,50270,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1851,08:04.9,-5.80E+18,,10.0.77.209,NO,Oslo County,Oslo,29695,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.76.119 Safari/537.36",Chrome 72.0.3626.76,Chrome OS 5978.98.0,desktop,TRUE,FALSE,FALSE
1852,08:05.0,3.84E+18,,192.165.250.209,NO,-,-,50989,"Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/79.0.3945.192.203.130 Safari/537.36 RuxitSynthetic/1.0 v4974399030 t8347097904287973985",Chrome 79.0.3945.192.203,Chromecast 1.52.251747,desktop,TRUE,FALSE,FALSE
1853,08:07.7,-4.32E+18,,10.2.56.85,BR,Rio de Janeiro,Barra Mansa,500194,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Web Explorer/2.9.1 Chrome/80.0.3987.149 Mobile Safari/537.36",Chrome Mobile WebView 80.0.3987,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1854,08:08.1,-7.34E+18,,109.74.185.214,NO,Oslo County,Oslo,8478,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1855,08:08.4,-5.35E+18,,10.0.60.90,NO,-,-,29695,"Mozilla/5.0  (Linux; U; Android 2.2) Build/NDQS26.69-64-11-16 AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.120 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,TRUE,FALSE,FALSE
1856,08:09.5,4.26E+18,,185.226.150.83,NO,-,-,50304,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1857,08:10.9,-8.36E+18,,10.0.73.122,NO,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Safari/537.36 EdgW/1.0",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,TRUE,FALSE,FALSE
1858,08:10.9,7.03E+18,,10.0.113.47,NO,-,-,500034,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.81 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1859,08:11.5,-5.38E+18,,115.69.219.34,ID,East Java,Surabaya,38778,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Plus Build/NCRS26.58-44-25; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,TRUE,FALSE,FALSE
1860,08:11.7,-4.94E+18,,77.106.177.81,NO,Innlandet,Favang,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1861,08:12.2,-3.71E+16,,37.191.194.43,NO,Oslo County,Oslo,57963,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1862,08:13.1,3.57E+16,,158.149.28.42,NO,-,-,29492,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
1863,08:15.1,-4.32E+18,,196.196.228.184,US,-,-,204353,"Mozilla/5.0  (Linux; Android 10.0.99) AppleWebKit/537.36 (KHTML, like Gecko Chrome/48.0.2564.106 Mobile Safari/537.36 PHX/5.4 variation/10044",Chrome Mobile 48.0.2564,Android 10.0.99,mobile,FALSE,FALSE,FALSE
1864,08:15.6,-6.28E+18,,209.236.125.59,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/46.01.2.5140 variation/118461",Edge Mobile 46.1.2,Android 6.0.99,mobile,TRUE,TRUE,FALSE
1865,08:16.0,1.35E+18,,51.174.19.101,NO,Vestland,Bergen,29695,"Mozilla/5.0  (X11; CrOS armv7l 12105.100.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.105 Safari/537.36",Chrome 72.0.3626,Chrome OS 12105.100.0,desktop,TRUE,FALSE,FALSE
1866,08:16.7,1.25E+17,,92.220.218.70,NO,Vestland,Bergen,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,FALSE,FALSE,FALSE
1867,08:17.5,7.05E+18,,10.0.66.97,NO,Vestland,Alversund,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
1868,08:18.0,-4.32E+18,,158.248.145.103,NO,-,-,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,FALSE,FALSE,FALSE
1869,08:18.1,-4.32E+18,,173.248.140.158,US,Colorado,Denver,30475,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1932.117 Mobile Safari/537.36 PHX/5.4",Chrome Mobile 81.0.4044.1932,Android 6.0.99,mobile,FALSE,FALSE,FALSE
1870,08:18.8,-4.32E+18,,158.248.67.205,NO,Viken,Raholt,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.203.88 Safari/537.36",Chrome 79.0.3945.192.203,Mac OS X 10.14.6,desktop,FALSE,FALSE,FALSE
1871,08:19.2,6.17E+18,,192.136.210.92,US,Texas,Arlington,11427,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1872,08:19.9,-4.71E+17,,195.177.119.191,UA,-,-,28907,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1618 (Chrome variation/193364,Firefox 20.0.0.1618,iOS 11.2.6,mobile,TRUE,FALSE,FALSE
1873,08:20.2,-4.32E+18,,10.0.181.184,AR,Cordoba,Santa Eufemia,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,FALSE,FALSE,FALSE
1874,08:20.4,6.94E+18,,79.161.102.112,NO,Viken,Askim,29695,"Mozilla/5.0  (X11; CrOS aarch64 13099.30.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.128 Safari/537.36 (Ecosia android@69.0.3497.17.19.128",Chrome 69.0.3497.17.19,Chrome OS 13099.30.0,desktop,FALSE,FALSE,FALSE
1875,08:21.5,-4.32E+18,,10.2.64.236,RO,Bucuresti,Bucharest,500061,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/66.0.3359.181 Mobile/15E148 Safari/604.1 variation/208103",Chrome Mobile iOS 66.0.3359,iOS 13.2.1,mobile,FALSE,FALSE,FALSE
1876,08:21.6,2.97E+18,,188.228.19.13,NO,-,-,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.378.379.80 Safari/537.36",Chrome 86.0.4240.378.379,Mac OS X 10.14.0,desktop,TRUE,FALSE,FALSE
1877,08:22.1,-7.13E+18,,185.48.128.133,PL,Lesser Poland,Szczyglice,198935,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Build/OCXS27.109-51-14-2; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,TRUE,FALSE,FALSE
1878,08:22.5,-3.36E+18,,158.248.145.103,NO,-,-,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,FALSE,FALSE,FALSE
1879,08:23.6,1.53E+18,,10.0.76.99,NO,Vestland,Maloy,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4323.2 Safari/537.36",Chrome 88.0.4323,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1880,08:24.0,-1.54E+18,,139.164.128.175,NO,Vestfold og Telemark,Sandefjord,29695,"Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36",Chrome 90.0.4411,Chromecast 1.52.251747,desktop,TRUE,FALSE,FALSE
1881,08:24.4,5.23E+18,,195.16.77.2,UA,Transcarpathia,Mukacheve,35067,"Mozilla/5.0  (Linux; U; Android 2.2) Build/NDQS26.69-23-2-3; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,FALSE,FALSE,FALSE
1882,08:25.1,-4.32E+18,,10.0.77.222,BR,Ceara,Pacoti,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.28.100 Safari/537.36",Chrome 69.0.3497.17.28,Mac OS X 10.14.6,desktop,FALSE,FALSE,FALSE
1883,08:25.7,4.22E+18,,23.137.225.124,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/48.0.2564.95 Mobile Safari/537.36 variation/147798",Chrome Mobile 48.0.2564,iOS 11.2.6,mobile,TRUE,FALSE,FALSE
1884,08:26.5,-4.32E+18,,209.236.125.66,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/71.0.3578.2896.2903.45 Mobile Safari/537.36",Chrome Mobile 71.0.3578.2896.2903,Windows Phone 8.1,mobile,FALSE,TRUE,FALSE
1885,08:28.9,-6.36E+18,,209.236.117.58,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/48.0.2564.106 Mobile Safari/537.36 PHX/5.4 variation/255241",Chrome Mobile 48.0.2564,iOS 14.2.1,mobile,TRUE,TRUE,FALSE
1886,08:29.2,-1.86E+18,,51.174.245.239,NO,Viken,Drammen,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
1887,08:30.0,-4.32E+18,,80.203.17.231,NO,Rogaland,Sandnes,15659,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,FALSE,FALSE,FALSE
1888,08:31.0,-4.32E+18,,10.2.254.186,PL,Subcarpathia,Miejsce Piastowe,501030,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.87 Mobile Safari/537.36",Chrome Mobile 80.0.3987,iOS 14.2.1,mobile,FALSE,FALSE,FALSE
1889,08:32.3,-4.32E+18,,170.39.78.193,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1949.111 Mobile Safari/537.36 PHX/5.6",Chrome Mobile 81.0.4044.1949,Android 6.0.99,mobile,FALSE,FALSE,FALSE
1890,08:32.6,-4.32E+18,,170.39.76.55,US,-,-,393398,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20100101 Firefox/68.0,Firefox Mobile 68.0,Android 4.1,mobile,FALSE,FALSE,FALSE
1891,08:33.0,2.81E+18,,10.1.37.113,IN,Maharashtra,Mumbai,132996,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36Snapchat11.8.1.32 (SM-A217F; Android 10#A217FXXU2ATG5#29; gzip",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,TRUE,FALSE,FALSE
1892,08:33.5,5.45E+18,,92.220.226.3,NO,Vestfold og Telemark,Sandefjord,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
1893,08:33.8,-4.32E+18,,10.0.82.254,PL,Pomerania,Gdansk,205727,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko SamsungBrowser/6.4 Chrome/56.0.2924.87 Safari/537.36 variation/125077",Samsung Internet 6.4,Android 6.0.99,mobile,FALSE,FALSE,FALSE
1894,08:34.2,-4.32E+18,,109.203.3.161,NO,Innlandet,Skarnes,29492,"Mozilla/5.0  (X11; CrOS aarch64 13099.30.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.56.97 Safari/537.36",Chrome 72.0.3626.56,Chrome OS 13099.30.0,desktop,FALSE,FALSE,FALSE
1895,08:34.8,6.17E+18,,192.136.210.92,US,Texas,Arlington,11427,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1896,08:35.2,-4.32E+18,,173.248.140.158,US,Colorado,Denver,30475,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1932.117 Mobile Safari/537.36 PHX/5.4",Chrome Mobile 81.0.4044.1932,Android 6.0.99,mobile,FALSE,FALSE,FALSE
1897,08:35.9,6.04E+18,,202.20.99.23,KR,-,-,18164,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Rocket/2.1.21(19805 Chrome/85.0.4183.120 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,Android 2.2,mobile,TRUE,FALSE,FALSE
1898,08:36.3,-5.25E+18,,38.135.39.112,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/NMA26.42-113; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,TRUE,TRUE,FALSE
1899,08:36.9,-4.32E+18,,80.211.247.61,PL,Mazovia,Warsaw,205727,"Mozilla/5.0 (iPad; CPU OS 9_3_4 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) CriOS/36.0.1985.57 Mobile/13G35 Safari/9537.53 variation/281112",Chrome Mobile iOS 36.0.1985,iOS 9.3.4,mobile,FALSE,FALSE,FALSE
1900,08:37.7,-4.32E+18,,152.93.243.18,BR,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) plus Build/PTBS29.401-25-5; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,FALSE,FALSE,FALSE
1901,08:39.3,-4.32E+18,,185.106.121.42,AU,-,-,60117,"Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36",Chrome Mobile WebView 85.0.4183,KaiOS 2.5,mobile,FALSE,TRUE,FALSE
1902,08:40.0,-4.32E+18,,170.39.76.6,US,-,-,393398,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20100101 Firefox/20.0.0.1782 variation/37999,Firefox 20.0.0.1782,Android 2.2,mobile,FALSE,FALSE,FALSE
1903,08:41.1,8.07E+17,,10.0.76.201,NO,Oslo County,Oslo,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
1904,08:42.0,9.12E+18,,51.174.58.42,BR,-,-,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",Android 2.3.3.2672,iOS 7.1,mobile,TRUE,FALSE,FALSE
1905,08:42.5,-4.32E+18,,109.203.5.63,NO,Innlandet,Skarnes,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.203.88 Safari/537.36",Chrome 79.0.3945.192.203,Mac OS X 10.14.6,desktop,FALSE,FALSE,FALSE
1906,08:42.9,4.49E+18,,156.52.114.116,NO,Viken,Fredrikstad,29695,"Mozilla/5.0 (X11; CrOS armv7l 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.55.97 Safari/537.36",Chrome 72.0.3626.55,Chrome OS 11316.123.0,desktop,TRUE,FALSE,FALSE
1907,08:43.2,-4.32E+18,,10.2.240.23,PL,Lublin,Lublin,500905,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 [TNMOBILE/Android 2.12.0]",Chrome Mobile WebView 85.0.4183,Android 4.1,mobile,FALSE,FALSE,FALSE
1908,08:43.3,-5.39E+18,,109.203.17.196,NO,Innlandet,Hamar,29492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.0 Safari/537.36 Edg/81.0.416.0",Edge 81.0.416,Mac OS X 10.14.6,desktop,TRUE,FALSE,FALSE
